recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,meta_task,meta_acq,meta_run,aperiodic_frontal,aperiodic_posterior,aperiodic_wholehead,n_frontal,n_posterior
ds005620/sub-1062/eeg/sub-1062_task-sed_acq-tms_run-3_eeg.vhdr,ds005620,sub-1062,ok,,64,5000,150000,sed,tms,3,0.1130574028,0.05806358175,0.09722574525,14,17
ds005620/sub-1064/eeg/sub-1064_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,awake,EC,,0.9086855158,1.437930731,1.113215324,14,17
ds005620/sub-1064/eeg/sub-1064_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,awake,EO,,0.7528219818,1.476256939,1.080357555,14,17
ds005620/sub-1064/eeg/sub-1064_task-awake_acq-tms_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,awake,tms,,0.3181385269,0.01369353883,0.2710509212,14,17
ds005620/sub-1064/eeg/sub-1064_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,sed2,rest,1,1.861968857,1.730948257,1.788560622,14,17
ds005620/sub-1064/eeg/sub-1064_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,sed2,rest,2,1.893330725,1.890303733,1.881081659,14,17
ds005620/sub-1064/eeg/sub-1064_task-sed2_acq-rest_run-3_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,sed2,rest,3,2.335353794,2.445097285,2.365051948,14,17
ds005620/sub-1064/eeg/sub-1064_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,sed,rest,1,1.789065017,1.64404684,1.724604,14,17
ds005620/sub-1064/eeg/sub-1064_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,sed,rest,2,1.66284229,1.511894601,1.528353955,14,17
ds005620/sub-1064/eeg/sub-1064_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,sed,rest,3,1.873412228,2.140654593,2.054346166,14,17
ds005620/sub-1064/eeg/sub-1064_task-sed_acq-tms_run-1_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,sed,tms,1,0.4751512184,0.02980693266,0.3197918345,14,17
ds005620/sub-1064/eeg/sub-1064_task-sed_acq-tms_run-2_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,sed,tms,2,0.9145521082,0.3548943164,0.7035549439,14,17
ds005620/sub-1064/eeg/sub-1064_task-sed_acq-tms_run-3_eeg.vhdr,ds005620,sub-1064,ok,,64,5000,150000,sed,tms,3,0.9391423095,0.3803688001,0.7626357006,14,17
ds005620/sub-1067/eeg/sub-1067_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1067,ok,,64,5000,150000,awake,EC,,0.4896429788,1.111411347,0.8249111922,14,17
