recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,meta_task,meta_acq,meta_run,aperiodic_frontal,aperiodic_posterior,aperiodic_wholehead,n_frontal,n_posterior
ds005620/sub-1010/eeg/sub-1010_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1010,ok,,65,5000,100000,awake,EC,,1.330523236,1.280106545,1.33451747,14,17
ds005620/sub-1010/eeg/sub-1010_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1010,ok,,65,5000,100000,awake,EO,,2.705417568,2.91746416,2.79299387,14,17
ds005620/sub-1010/eeg/sub-1010_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1010,ok,,65,5000,100000,sed2,rest,1,2.162444164,2.099542392,2.088166,14,17
ds005620/sub-1010/eeg/sub-1010_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1010,ok,,65,5000,100000,sed2,rest,2,1.640410308,1.6875686,1.647618136,14,17
ds005620/sub-1010/eeg/sub-1010_task-sed2_acq-rest_run-3_eeg.vhdr,ds005620,sub-1010,ok,,65,5000,100000,sed2,rest,3,1.804706594,1.710692024,1.724624349,14,17
ds005620/sub-1010/eeg/sub-1010_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1010,ok,,65,5000,100000,sed,rest,1,2.100833966,2.042006767,2.062473317,14,17
ds005620/sub-1010/eeg/sub-1010_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1010,ok,,65,5000,100000,sed,rest,2,1.251325854,1.458489775,1.361689203,14,17
ds005620/sub-1010/eeg/sub-1010_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1010,ok,,65,5000,100000,sed,rest,3,1.69493395,1.638184164,1.651765275,14,17
ds005620/sub-1016/eeg/sub-1016_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,100000,awake,EC,,0.7404111855,1.376065745,1.127568171,14,17
ds005620/sub-1016/eeg/sub-1016_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,100000,awake,EO,,0.2748572097,1.455540077,1.032280949,14,17
ds005620/sub-1016/eeg/sub-1016_task-awake_acq-tms_eeg.vhdr,ds005620,sub-1016,ok,,64,5000,100000,awake,tms,,-0.05258809298,0.5134255147,0.1166675886,14,17
ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,100000,sed2,rest,1,2.351530267,2.524310172,2.440116957,14,17
ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,100000,sed2,rest,2,2.457488682,2.455360466,2.477159483,14,17
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,100000,sed,rest,1,1.459960763,1.532083152,1.512965819,14,17
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,100000,sed,rest,2,1.842160223,1.901646003,1.878976495,14,17
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,100000,sed,rest,3,1.644695007,1.82920471,1.723744579,14,17
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-tms_run-1_eeg.vhdr,ds005620,sub-1016,ok,,64,5000,100000,sed,tms,1,0.09945893081,0.3781826123,0.2434094819,14,17
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-tms_run-2_eeg.vhdr,ds005620,sub-1016,ok,,64,5000,100000,sed,tms,2,0.1285429116,0.2895564668,0.2001852119,14,17
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-tms_run-3_eeg.vhdr,ds005620,sub-1016,ok,,64,5000,100000,sed,tms,3,0.1065412928,0.9497166953,0.5434931603,14,17
ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,100000,awake,EC,,1.38632782,1.49029875,1.412422116,14,17
ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,100000,awake,EO,,2.392531698,2.804714605,2.65604969,14,17
ds005620/sub-1017/eeg/sub-1017_task-awake_acq-tms_eeg.vhdr,ds005620,sub-1017,ok,,64,5000,100000,awake,tms,,0.03017843899,0.781506531,0.2926518666,14,17
ds005620/sub-1017/eeg/sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,100000,sed2,rest,1,1.538209121,1.501486616,1.516854165,14,17
ds005620/sub-1017/eeg/sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,100000,sed2,rest,2,1.20651766,1.192985596,1.190000864,14,17
ds005620/sub-1017/eeg/sub-1017_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,100000,sed,rest,1,1.794580532,1.853881552,1.813962178,14,17
ds005620/sub-1017/eeg/sub-1017_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,100000,sed,rest,2,1.187710246,1.143946863,1.157363413,14,17
ds005620/sub-1022/eeg/sub-1022_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,100000,awake,EC,,1.013358814,1.044930025,0.9911958888,14,17
ds005620/sub-1022/eeg/sub-1022_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,100000,awake,EO,,1.319085147,1.491058748,1.377017578,14,17
ds005620/sub-1022/eeg/sub-1022_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,100000,sed2,rest,1,1.704284754,1.85914085,1.754926667,14,17
ds005620/sub-1022/eeg/sub-1022_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,100000,sed2,rest,2,1.878346653,2.120427728,1.995198487,14,17
ds005620/sub-1022/eeg/sub-1022_task-sed2_acq-rest_run-3_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,100000,sed2,rest,3,1.935085656,2.140451895,2.004872667,14,17
ds005620/sub-1022/eeg/sub-1022_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,100000,sed,rest,1,1.603666575,1.686171038,1.62996235,14,17
ds005620/sub-1022/eeg/sub-1022_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,100000,sed,rest,2,1.806522341,1.898798936,1.818924862,14,17
ds005620/sub-1022/eeg/sub-1022_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,100000,sed,rest,3,1.574498662,1.788414894,1.700741993,14,17
ds005620/sub-1024/eeg/sub-1024_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,100000,awake,EC,,1.179141336,1.496495785,1.364853516,14,17
ds005620/sub-1024/eeg/sub-1024_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,100000,awake,EO,,1.542897805,2.15549648,1.952641617,14,17
ds005620/sub-1024/eeg/sub-1024_task-awake_acq-tms_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,100000,awake,tms,,0.5323783209,0.5522161877,0.3544158063,14,17
ds005620/sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,100000,sed2,rest,1,0.6681903424,0.9660625034,0.8802850513,14,17
ds005620/sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,100000,sed2,rest,2,1.319056396,1.593468348,1.488439592,14,17
ds005620/sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-3_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,100000,sed2,rest,3,1.971655829,2.143475336,2.085429788,14,17
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,100000,sed,rest,1,1.308208273,1.451375349,1.399240441,14,17
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,100000,sed,rest,2,1.137694092,1.316197377,1.266976546,14,17
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,100000,sed,rest,3,1.300900089,1.508598387,1.428290477,14,17
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-tms_run-1_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,100000,sed,tms,1,0.7635498142,0.6695163748,0.5305352792,14,17
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-tms_run-2_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,100000,sed,tms,2,0.5502326267,0.5052135853,0.3915632302,14,17
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-tms_run-3_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,100000,sed,tms,3,0.6560615353,0.7918995644,0.6301737988,14,17
ds005620/sub-1033/eeg/sub-1033_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,100000,awake,EC,,1.529000873,1.711383824,1.576957117,14,17
ds005620/sub-1033/eeg/sub-1033_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,100000,awake,EO,,1.643914391,1.78737354,1.730393249,14,17
ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,100000,sed2,rest,1,1.930998478,1.976514159,1.93831322,14,17
ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,100000,sed2,rest,2,1.496103201,1.723500616,1.62557841,14,17
ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-3_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,100000,sed2,rest,3,1.993105538,2.00968942,1.973743584,14,17
ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,100000,sed,rest,1,1.89427988,1.933334478,1.909828728,14,17
ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,100000,sed,rest,2,1.79577418,2.006962048,1.90898503,14,17
ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,100000,sed,rest,3,1.931650944,1.873250619,1.90177639,14,17
ds005620/sub-1036/eeg/sub-1036_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1036,ok,,64,5000,100000,awake,EC,,1.438503279,1.750593884,1.6212593,14,17
