recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,meta_task,meta_acq,meta_run,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_gamma,exponent_high,exponent_low,icoh_alpha,lempel_ziv,lrtc_alpha,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
ds005620/sub-1016/eeg/sub-1016_task-awake_acq-tms_eeg.vhdr,ds005620,sub-1016,ok,,64,5000,150000,awake,tms,,0.5001500497,0.4433439354,0.7214970188,2856.977546,-0.01379193327,0.2592615292,0.2107871734,0.04893056474,0.3505672243,,0.105695922,,0.1272523401,0.07519124192,0.03211820761,42.72914241,0.998655857,0.3695905205,0.1538162638,0.0458061615
ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,150000,sed2,rest,1,0.7495319726,0.01000765169,-0.1628084223,-0.5051728946,1.978975691,2.810419913,2.119534827,0.1534778281,0.2646299027,,0.03591001175,,0.09099251759,0.8083840772,0.01748737581,11.79869094,0.5374692843,3.41339121,2.409081705,0.1826860043
ds005620/sub-1016/eeg/sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,150000,sed2,rest,2,0.7544006189,0.007919558895,0.1200674975,0.3024486906,2.066483085,2.988549174,2.178686114,0.1373482295,0.264834329,,0.1016290615,,0.05759015894,0.8619593408,0.01906037566,11.56115163,0.4306137936,3.397503503,2.408727214,0.1443661498
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,150000,sed,rest,1,0.5190391133,0.05015338287,-0.1841061651,-0.7192934159,1.956285388,3.386624641,0.9383943366,0.1040512399,0.2490935005,,0.1586073869,,0.1779740995,0.5279031613,0.01639495551,19.40950961,0.6975133477,2.167743405,1.530426844,0.0947902744
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,150000,sed,rest,2,0.6004625095,0.02915073447,-0.1737285759,-0.6041268055,2.21477116,4.028866565,1.212635218,0.1511762841,0.3462471207,,0.138863122,,0.2033095876,0.5825266269,0.02810524097,15.88934139,0.6515070362,2.794560794,2.004562852,0.1918376021
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1016,ok,,65,5000,150000,sed,rest,3,0.546790327,0.04402851986,-0.2509047502,-1.201857585,2.228080802,3.627899834,1.007608985,0.06732193093,0.1742734585,,0.09343250045,,0.102874386,0.6954831138,0.01642395379,17.21730609,0.557483631,2.329160826,1.625056155,0.03249819749
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-tms_run-1_eeg.vhdr,ds005620,sub-1016,ok,,64,5000,150000,sed,tms,1,0.5205041371,0.4410069135,0.7203397175,3052.636296,-0.03756847425,0.1139114457,0.5584474882,0.04758710297,0.311482664,,0.05295995158,,0.1096322831,0.1386810188,0.03186697281,42.57183493,0.9858053891,0.2266199458,0.1756514524,0.06845681822
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-tms_run-2_eeg.vhdr,ds005620,sub-1016,ok,,64,5000,150000,sed,tms,2,0.477003805,0.4770936228,0.7383889908,3167.153522,-0.06103083534,0.01504785223,0.3746717133,0.03719117681,0.3878351051,,0.09221965129,,0.1138359496,0.09709385699,0.03328723361,42.69207497,0.9945309601,0.2318077265,0.1540825772,0.03487437944
ds005620/sub-1016/eeg/sub-1016_task-sed_acq-tms_run-3_eeg.vhdr,ds005620,sub-1016,ok,,64,5000,150000,sed,tms,3,0.5246638375,0.4057915988,0.7027144479,2756.076381,-0.03700922863,0.2023906257,0.5718664236,0.04849352656,0.3525915242,,0.09703867375,,0.04893606187,0.6185988123,0.02879396276,38.85325692,0.7023251353,0.47067722,0.337466497,0.05340587005
ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,150000,awake,EC,,0.5101098618,0.09012809282,-0.1488331542,-0.6334381817,1.503759959,1.868780417,1.002109601,0.04949314569,0.353862002,,0.2160421409,,0.3140557425,0.3471479801,0.02958254143,23.70422783,0.8033257587,1.996980136,1.368319374,0.01826588234
ds005620/sub-1017/eeg/sub-1017_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,150000,awake,EO,,0.9566589512,0.01423553169,0.3171506046,1.632033856,1.127826379,1.938981583,3.176560073,0.02890290925,0.3780865238,,0.02944082272,,0.007196350108,0.933734458,0.01825867964,4.422470971,0.4928181008,3.616155432,2.604813004,0.0110246457
ds005620/sub-1017/eeg/sub-1017_task-awake_acq-tms_eeg.vhdr,ds005620,sub-1017,ok,,64,5000,150000,awake,tms,,0.4978645107,0.4173957433,0.7085568046,3543.413993,-0.1275960209,0.2272109441,0.4096899779,0.04314872447,0.4131648068,,0.1760820428,,0.1223114864,0.09955900001,0.03666111413,42.64425522,0.9966035303,0.5540347956,0.270976686,0.02654885835
ds005620/sub-1017/eeg/sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,150000,sed2,rest,1,0.6679191295,0.03759952248,0.05541810657,0.07902415851,3.665914708,5.022169321,0.2248161954,0.1118696542,0.6726137793,,0.1129339034,,0.5759348071,0.1691501214,0.04011196666,18.42165209,0.765164791,2.181971196,1.54248326,0.1200921319
ds005620/sub-1017/eeg/sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,150000,sed2,rest,2,0.4458632795,0.1289876187,0.1440026638,0.1890856807,1.943622981,4.802357346,0.158343204,0.05575628148,0.5816440561,,0.1475596985,,0.245294795,0.3665104397,0.01656411323,23.72513589,0.7971409668,1.71371294,1.192355751,0.02169133006
ds005620/sub-1017/eeg/sub-1017_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,150000,sed,rest,1,0.6784049222,0.02975958428,0.1755544497,0.4735121062,3.2961481,5.307825775,0.5382863468,0.1360490485,0.609190506,,0.1160542295,,0.5077079564,0.269238065,0.04447594282,17.46369248,0.7370172889,2.56790723,1.797989368,0.1642539118
ds005620/sub-1017/eeg/sub-1017_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1017,ok,,65,5000,150000,sed,rest,2,0.4929905069,0.1112354299,-0.07849674256,-0.3665475728,1.234207101,4.939536257,-0.02292742056,0.0541972915,0.6636701268,,0.1670254331,,0.3601296842,0.2294244271,0.02933918611,23.48831559,0.8235808126,1.661885576,1.165344986,0.01886101337
ds005620/sub-1022/eeg/sub-1022_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,150000,awake,EC,,0.4353459144,0.174672824,-0.08348041568,-0.5189111779,1.556027193,2.159929595,0.7436979219,0.1463461601,0.5186296355,,0.2091382689,,0.270115174,0.3509338185,0.02235149884,30.58967378,0.8278446521,1.51315577,1.04593456,0.1550244344
ds005620/sub-1022/eeg/sub-1022_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,150000,awake,EO,,0.459211631,0.1039520714,0.2565615129,0.6925369653,0.2662207113,1.942405447,1.436994211,0.0627394894,0.4796353103,,0.2280798562,,0.07292185247,0.6656364575,0.0174019661,27.22920671,0.7035016961,1.752448576,1.238672266,0.02901809121
ds005620/sub-1022/eeg/sub-1022_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,150000,sed2,rest,1,0.63686089,0.03883293714,0.02954743172,0.02068096244,3.346382005,5.478287271,0.5581394851,0.1033536349,0.6833461624,,0.124863448,,0.3000026197,0.2681390394,0.03968224097,17.24012056,0.7583811121,2.591654207,1.808526637,0.09515375536
ds005620/sub-1022/eeg/sub-1022_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,150000,sed2,rest,2,0.636983456,0.028181671,0.2105172978,0.6470473806,2.926800902,5.322359972,0.8629878936,0.2310175852,0.5651366288,,0.1281116064,,0.3511255805,0.3648652783,0.0320609997,15.71162868,0.7369783809,2.920082037,2.058249885,0.3510743201
ds005620/sub-1022/eeg/sub-1022_task-sed2_acq-rest_run-3_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,150000,sed2,rest,3,0.6376761239,0.02631403669,0.2082960847,0.6400920708,3.103637669,5.136003141,0.9039660389,0.1796930116,0.5579817068,,0.1226604873,,0.3593282882,0.3104332561,0.02679318654,15.20953484,0.744827441,2.889179047,2.013997871,0.2639300137
ds005620/sub-1022/eeg/sub-1022_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,150000,sed,rest,1,0.5591120722,0.06366640134,0.1148376554,0.1990535765,3.421691057,5.293165226,0.2339550387,0.07413085941,0.674760256,,0.1245450782,,0.3171874897,0.2504485315,0.0408177886,20.91436124,0.8012302624,2.247355753,1.576705195,0.05352696401
ds005620/sub-1022/eeg/sub-1022_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,150000,sed,rest,2,0.6351829883,0.04699889761,0.158464986,0.3697336852,3.41367111,5.258288381,0.2897694698,0.09302388527,0.6750157889,,0.1186559069,,0.3418900382,0.2327608755,0.04835238301,19.47587439,0.796909985,2.422375038,1.681350698,0.07348826519
ds005620/sub-1022/eeg/sub-1022_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1022,ok,,65,5000,150000,sed,rest,3,0.631242368,0.04427355058,0.2196563088,0.6529993023,3.172678347,5.417976069,0.3143810969,0.1031700743,0.5407076807,,0.1227415312,,0.3397389532,0.1869311238,0.01600667165,19.29834561,0.8036836669,2.446846351,1.725398019,0.09739770523
ds005620/sub-1024/eeg/sub-1024_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,150000,awake,EC,,0.4634914895,0.1265405298,-0.1608883041,-0.812635608,1.417940616,2.308573267,1.072624766,0.06857348603,0.2271687751,,0.188180239,,0.2193459531,0.3750389765,0.01688305289,27.73851114,0.8342213729,1.797654772,1.298825569,0.02560294731
ds005620/sub-1024/eeg/sub-1024_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,150000,awake,EO,,0.7294045817,0.02270016853,0.4565660809,8.126751778,0.04552363113,2.603132038,2.342692924,0.0419157984,0.5040131519,,0.2074880874,,0.02639479305,0.8302391849,0.02727996362,9.362144802,0.5851524081,2.531966498,1.876894779,0.0153711077
ds005620/sub-1024/eeg/sub-1024_task-awake_acq-tms_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,150000,awake,tms,,0.4987974718,0.4097962236,0.7047225985,2847.787718,-0.1919257256,0.5398448709,0.4907353293,0.04936594537,0.3781807516,,0.1912563031,,0.1086543599,0.08083104514,0.03641296837,42.70371772,0.9984279796,0.7696582063,0.355060091,0.05282536532
ds005620/sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,150000,sed2,rest,1,0.4779323223,0.1844369727,-0.1197463227,-0.7358990003,0.4253636557,4.839457287,-0.3387845262,0.08614428707,0.5087221447,,0.2815692239,,0.2354695054,0.1468968871,0.01770472316,27.0456784,0.8748327489,1.090871203,0.8333153455,0.04927319727
ds005620/sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,150000,sed2,rest,2,0.5141207435,0.08712334717,-0.1891492228,-0.8706336817,0.5605494847,5.093129845,0.311261017,0.05685033746,0.5869950754,,0.1530361673,,0.2694356356,0.3774735535,0.01878009572,22.63254509,0.7780933291,1.955049247,1.414499707,0.02276308128
ds005620/sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-3_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,150000,sed2,rest,3,0.6066323173,0.03540678011,0.1785506733,0.4742621104,3.151632148,4.828715668,0.9019686236,0.1240957461,0.3845650821,,0.02774601704,,0.2194604114,0.5286765473,0.01900111864,17.63158028,0.7045813298,2.770784057,1.980752547,0.1086340994
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,150000,sed,rest,1,0.5282902155,0.09265729035,-0.2218612988,-1.156938351,2.235792196,5.530413806,-0.195551155,0.05784817662,0.3472692524,,0.140798877,,0.2693958066,0.1846311101,0.01592030561,22.50364072,0.8297122368,1.797171744,1.286228473,0.02776973004
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,150000,sed,rest,2,0.5734283714,0.08381979129,0.05925921749,0.0359459183,1.966426268,5.802041157,0.06832166872,0.05454958384,0.6492069629,,0.1573330101,,0.2397846846,0.3138856065,0.02116202969,21.80308035,0.7900450442,2.019045458,1.448918607,0.02029067688
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1024,ok,,65,5000,150000,sed,rest,3,0.5966930143,0.04894479908,0.3108514683,1.340594609,2.083704481,5.292655064,0.4392726954,0.05600165041,0.6351526517,,0.1326617463,,0.2448400661,0.4377558731,0.0433904109,19.79221739,0.6999558069,2.336814821,1.677734148,0.03069862913
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-tms_run-1_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,150000,sed,tms,1,0.5027200775,0.3343043069,0.6669938934,3158.356531,-0.1897502107,1.173129031,0.2996663761,0.07250023822,0.5504019612,,0.1038286003,,0.1391874309,0.1154333469,0.03169587755,42.37586951,0.9892667326,0.9732008311,0.5131303126,0.04953181507
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-tms_run-2_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,150000,sed,tms,2,0.4812411739,0.3484032963,0.6740337182,2976.431579,0.1176354183,1.358072087,0.02845216535,0.04556617995,0.6538488783,,0.1144542707,,0.1420939224,0.08912344977,0.03347236557,42.43154958,0.9952712263,0.7780408306,0.4217196328,0.01849137634
ds005620/sub-1024/eeg/sub-1024_task-sed_acq-tms_run-3_eeg.vhdr,ds005620,sub-1024,ok,,64,5000,150000,sed,tms,3,0.5159798499,0.3170140327,0.6583935071,4403.925938,0.5004623309,1.574826519,0.02785062558,0.07341179852,0.6472569272,,0.1310775741,,0.1616239199,0.1009298488,0.04111764683,42.11132473,0.9842956674,0.8547514214,0.503827625,0.05841183403
ds005620/sub-1033/eeg/sub-1033_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,150000,awake,EC,,0.6287866209,0.06142930006,-0.114172409,-0.4080027572,1.032210071,2.959652646,1.291455519,0.219517115,0.2821594617,,0.1653717057,,0.5182430814,0.2655237294,0.02069909963,23.00924156,0.7154945761,2.388711438,1.642439447,0.3330140657
ds005620/sub-1033/eeg/sub-1033_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,150000,awake,EO,,0.6104457378,0.03123331241,0.02571279299,0.0206084041,0.6418360277,3.625733308,1.669459283,0.08705959928,0.3290242012,,0.1273549195,,0.1114964219,0.7901156885,0.0159950487,12.36125218,0.5265487488,2.451821591,1.751353584,0.07837164569
ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,150000,sed2,rest,1,0.6457502306,0.03236974406,-0.1798239603,-0.6447846293,2.083280884,4.305491437,0.8581953476,0.06886024996,0.4907254395,,0.08675366374,,0.2229897336,0.3248185159,0.02175285731,18.06573669,0.792409823,2.698668897,1.896786555,0.0472507488
ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,150000,sed2,rest,2,0.6118645025,0.04761759344,-0.08464996935,-0.2770047103,2.024951292,4.338456405,0.6162686853,0.0475032543,0.5695317952,,0.05197210932,,0.347001194,0.2915463879,0.02293609048,19.29167312,0.794623233,2.345624669,1.671925907,0.01822783073
ds005620/sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-3_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,150000,sed2,rest,3,0.6225783839,0.02791276466,-0.1179859964,-0.3584829416,2.045679115,4.487427043,0.822792994,0.1185505429,0.5153077074,,0.05834822726,,0.3298118998,0.3120381127,0.02168468296,17.0415537,0.7723751472,2.814376797,1.978856055,0.09081402615
ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,150000,sed,rest,1,0.6519164526,0.03248994968,-0.1895231281,-0.6993398912,2.09404063,4.406022337,0.814467884,0.06411888229,0.4891411353,,0.06037842843,,0.2301869433,0.2960666237,0.0214259996,17.94186677,0.7948523464,2.706576358,1.90034304,0.04132361459
ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,150000,sed,rest,2,0.6499029768,0.03334827017,-0.158399293,-0.5388092055,2.071486045,4.321092138,0.8779630753,0.07101519778,0.5689185162,,0.07075873905,,0.3212546553,0.2957465112,0.02415162205,17.57016106,0.7852799223,2.63001362,1.866975399,0.05120838921
ds005620/sub-1033/eeg/sub-1033_task-sed_acq-rest_run-3_eeg.vhdr,ds005620,sub-1033,ok,,65,5000,150000,sed,rest,3,0.6501768777,0.02999779566,-0.1293611383,-0.4059162377,1.882575073,4.287991774,0.8245165166,0.1018744395,0.5112702871,,0.08435850077,,0.3558238432,0.3010896537,0.0179303297,17.53343942,0.7988817605,2.664979868,1.879778071,0.09135992513
ds005620/sub-1036/eeg/sub-1036_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1036,ok,,64,5000,150000,awake,EC,,0.5988171984,0.01718148347,0.4576623594,8.817708256,1.720288387,2.242451159,1.986791762,0.05946227587,0.2744743088,,0.1706268989,,0.04508982881,0.8518468173,0.0267096454,9.861958666,0.478188974,2.521537413,1.810828017,0.0213355726
ds005620/sub-1036/eeg/sub-1036_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1036,ok,,64,5000,150000,awake,EO,,0.7605958514,0.0108318325,0.4722028678,14.05432421,0.5759920944,2.428903658,2.527075157,0.0386300158,0.494084899,,0.1898026249,,0.03797417815,0.8101781862,0.03115236197,8.328782426,0.5667381477,3.517051115,2.539520321,0.03412003478
ds005620/sub-1036/eeg/sub-1036_task-awake_acq-tms_eeg.vhdr,ds005620,sub-1036,ok,,64,5000,150000,awake,tms,,0.4624244246,0.5321543372,0.7659158504,3098.465172,0.08340201035,0.04100667702,0.1482596414,0.01883258484,0.4142548145,,0.2090144661,,0.1172292462,0.0826051266,0.02317984165,42.66697604,0.9985018725,0.0183176524,0.0180460679,0.03774535609
ds005620/sub-1036/eeg/sub-1036_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1036,ok,,64,5000,150000,sed2,rest,1,0.7885892131,0.009967545512,-0.02011197495,-0.052843805,2.079767432,3.471391518,1.980641475,0.1480413777,0.3450133757,,0.05054728371,,0.04932831605,0.8020326745,0.03767163701,10.41247904,0.5711504993,3.499525116,2.445057527,0.1450628808
ds005620/sub-1036/eeg/sub-1036_task-sed_acq-rest_run-1_eeg.vhdr,ds005620,sub-1036,ok,,64,5000,150000,sed,rest,1,0.5656067749,0.03339284448,0.06300099659,0.102060924,2.889925231,5.320559099,0.7324797232,0.1597986942,0.5363356719,,0.09285631436,,0.2652931146,0.4347423694,0.04703175817,17.87012987,0.7360313766,2.850528418,2.031776918,0.1772608606
ds005620/sub-1036/eeg/sub-1036_task-sed_acq-rest_run-2_eeg.vhdr,ds005620,sub-1036,ok,,64,5000,134900,sed,rest,2,0.6096808525,0.02548634346,0.1312261058,0.3105573634,2.668835488,5.493183839,0.8519127807,0.136451702,0.5794947846,,0.09780514316,,0.3803576131,0.3594783384,0.04801201054,16.92491143,0.7636341941,3.009868636,2.161836013,0.1480920619
ds005620/sub-1036/eeg/sub-1036_task-sed_acq-tms_run-1_eeg.vhdr,ds005620,sub-1036,ok,,64,5000,150000,sed,tms,1,0.4652370935,0.5038755785,0.7517679081,2942.233542,-0.004272210611,0.04343682663,0.322552271,0.05139317149,0.4047561763,,0.05483273364,,0.1217396436,0.1193887534,0.03645593088,42.54108234,0.9916121556,0.1331119361,0.08291078478,0.09650683092
ds005620/sub-1037/eeg/sub-1037_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1037,ok,,65,5000,150000,awake,EC,,0.5611522457,0.08122985141,-0.1994500121,-0.9235573522,1.732232522,1.434217814,1.550406814,0.05944929114,0.2203204926,,0.2164202838,,0.120946278,0.6311045183,0.01898283509,24.86044934,0.6899352847,1.987777988,1.4193754,0.01996651627
ds005620/sub-1037/eeg/sub-1037_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1037,ok,,64,5000,150000,awake,EO,,0.9217221365,0.02112205575,0.3596620287,2.313474593,0.147058884,1.33379459,2.95690762,0.04448201091,0.3491138807,,0.06100850487,,0.01548389593,0.8309113989,0.02292862192,6.495537304,0.5766565058,2.559322074,2.051113797,0.04067589947
ds005620/sub-1045/eeg/sub-1045_task-awake_acq-EC_eeg.vhdr,ds005620,sub-1045,ok,,65,5000,150000,awake,EC,,0.6183426975,0.07192545674,-0.1146300893,-0.4309951977,1.521822071,1.396119304,1.069183591,0.1760935328,0.4943029005,,0.2391335276,,0.4850818564,0.1859482189,0.02430486215,18.92664384,0.7495144841,1.962183984,1.312501032,0.2221549873
ds005620/sub-1045/eeg/sub-1045_task-awake_acq-EO_eeg.vhdr,ds005620,sub-1045,ok,,65,5000,150000,awake,EO,,0.7652169477,0.0170743842,0.4142127464,4.300852778,0.1925205925,1.698047119,2.666919735,0.1528052386,0.4394144271,,0.2170275904,,0.06480527172,0.7900411336,0.03172409228,8.680526589,0.5997038095,2.429304526,1.727074478,0.2456382459
ds005620/sub-1045/eeg/sub-1045_task-awake_acq-tms_eeg.vhdr,ds005620,sub-1045,ok,,64,5000,150000,awake,tms,,0.4961582315,0.3704823203,0.6850621784,2792.580592,0.007067402528,0.3515214779,0.5329519539,0.09579984566,0.4970434912,,0.06237413734,,0.1384918126,0.08215126856,0.02852147682,42.59271677,0.9961540355,0.6361775419,0.4191709306,0.09398267426
ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,ds005620,sub-1045,ok,,64,5000,150000,sed2,rest,1,0.575215123,0.06578308277,-0.01211018139,-0.09890525972,0.004126656606,1.702092249,0.9416308207,0.08770686399,0.528549903,,0.09669070376,,0.2555191395,0.4413204651,0.0452046409,22.08481745,0.7842907815,2.300123454,1.51337412,0.05049217845
ds005620/sub-1045/eeg/sub-1045_task-sed2_acq-rest_run-2_eeg.vhdr,ds005620,sub-1045,ok,,64,5000,150000,sed2,rest,2,0.5837398056,0.04874931793,0.3964984712,2.910032107,1.932622541,5.191490488,0.6528673189,0.06547432607,0.5576167738,,0.1495120325,,0.2625231011,0.4394605825,0.02445681903,19.6329855,0.7666104287,2.639201987,1.860317269,0.03511848947
